state_01,state_02,state_name_01,state_name_02,contig,improvement,p_value,vep_01,index_01,census_reg_01,urban_index_01,White_01,Black_01,Indian_01,Asian_01,Hawaiian_01,Other_01,med_inc_01,population_01,mrp_ideology_01,demshare_pres_01,year_01,policy_updated_01,policy_updated_economic_01,policy_updated_social_01,vep_02,index_02,census_reg_02,urban_index_02,White_02,Black_02,Indian_02,Asian_02,Hawaiian_02,Other_02,med_inc_02,population_02,mrp_ideology_02,demshare_pres_02,year_02,policy_updated_02,policy_updated_economic_02,policy_updated_social_02,dif_urban_index,std_dif_urban_index,dif_White,std_dif_White,dif_Black,std_dif_Black,dif_Indian,std_dif_Indian,dif_Asian,std_dif_Asian,dif_Hawaiian,std_dif_Hawaiian,dif_Other,std_dif_Other,dif_med_inc,std_dif_med_inc,dif_population,std_dif_population,dif_mrp_ideology,std_dif_mrp_ideology,dif_demshare_pres,std_dif_demshare_pres,dif_year,std_dif_year,dif_policy_updated,std_dif_policy_updated,dif_policy_updated_economic,std_dif_policy_updated_economic,dif_policy_updated_social,std_dif_policy_updated_social,dif_index,std_dif_index,dif_census_reg,std_dif_census_reg,dif_vep,std_dif_vep,sim_score,sim_binary,same_census,elect_tie,full_tie,censored_tie
FL,SD,Florida,South Dakota,0,40.827267,.052825846,.7234663542126619,.83392054,2,11.46,.7164,.1594,.0026,.0278,.0006,.0932,57763,21538187,.002403528257026,.4830524533785844,2020,1.27442229649935,1.47700591114495,1.00682007072931,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,2.73,1.731141,.1197,-.15454441,.138,.43384209,.082699999,1.7927665,.0137,-.39731055,0,-.29807565,.050700001,.018861888,12426,-.073303312,20651520,1.7500535,.22588058,.39779344,.11740025,-.040884707,0,,.076235183,-1.2894808,.18102539,-1.2025237,.40444803,-1.0538895,.11473811,1.1794977,1,-.26046681,.059563067,-.1566285,.006849315,0,0,1,1,0
TN,SD,Tennessee,South Dakota,0,,,.5973217654875912,.77279973,2,10.2,.7673,.1667,.0025,.0181,.0006,.0447,54975,6910840,.1532279338319668,.3817222962793365,2020,1.72143016482,1.80502185780125,1.9442574301393,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,1.47,.29791909,.068800002,-.58724618,.1453,.51774365,.082800001,1.7957053,.0040000002,-.54294038,0,-.29807565,.0022,-1.0146705,15214,.21781787,6024173,-.083620057,.07505618,-.77904671,.016070096,-1.2093781,0,,.37077269,-1.0911927,.50904131,-.95652223,.53298932,-.95224082,.053617299,-.15395524,1,-.26046681,.066581517,-.014974516,.014851485,0,0,0,0,0
CA,SD,California,South Dakota,0,1050.5408,2.2870594e-14,.6862115872658418,.73122853,4,12.19,.5605,.0572,.0079,.1483,.0038,.2223,77652,39538223,-.1983560766850321,.6490891136066757,2020,-3.61103971874294,-3.27082065897278,-2.96935656301814,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,3.46,2.5614998,.27559999,1.1707641,.035799999,-.74077922,.077399999,1.6370099,.13420001,1.4118022,.0031999999,-.13601857,.1798,2.7699761,7463,-.59153658,38651556,4.006525,.42664018,1.9642639,.28343692,1.873775,0,,4.9616971,1.9995006,4.5668011,2.086668,4.3806248,2.0904148,.012046099,-1.0609007,1,-.26046681,.022308301,-.9085446,0,0,0,0,1,1
KS,SD,Kansas,South Dakota,0,,,.6566092897533185,.74258441,3,10.12,.8296,.0569,.0076,.0299,.0008,.0752,73082,2937880,.0689247056591136,.4250657174436865,2020,1.08623148190818,1.09120488803601,.843616565398298,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,1.39,.20692083,.0065000001,-1.1168596,.035500001,-.74422717,.077699997,1.6458262,.015799999,-.36578247,.00019999999,-.28794709,.032699998,-.36471722,2893,-1.0687331,2051213,-.58166742,.15935941,-.12125243,.059413515,-.70956147,0,,.26442599,-1.1627873,.20477565,-1.1847117,.56765151,-.9248305,.023401976,-.81315315,0,-1.2747456,.0072939959,-1.2115796,.095588237,1,1,0,0,0
NC,SD,North Carolina,South Dakota,0,,,.7278844982698383,.76182473,2,10.32,.6758,.2135,.0116,.0297,.0007,.0686,60430,10439388,.0472439153142487,.4931581746681328,2020,1.97001775092469,1.33636985730727,1.19916273120351,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,1.59,.43441641,.1603,.19059691,.1921,1.0556329,.073700003,1.5282743,.0156,-.36878514,.000099999997,-.29301137,.0261,-.50536281,9759,-.35178974,9552721,.35871616,.1810402,.047916628,.12750597,.075649902,0,,.61936027,-.92383909,.040389325,-1.3079963,.21210536,-1.2059914,.042642295,-.39339334,1,-.26046681,.063981213,-.067456685,.017857144,0,0,0,0,0
IL,SD,Illinois,South Dakota,0,94.739952,.011605462,.6613083392174541,.82306796,3,11.62,.6979,.1413,.0027,.0558,.0004,.102,74334,12812508,-.1212911321920396,.5865904373280693,2020,-1.87246428715557,-1.45601639610614,-2.0674563079324,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,2.8900001,1.9131376,.1382,.0027244049,.1199,.22581238,.082599998,1.7898276,.041700002,.023064183,.00019999999,-.28794709,.059500001,.20638941,4145,-.93800002,11925841,.65620875,.34957525,1.3629481,.22093824,1.1530684,0,,3.2231219,.82906032,2.751997,.72562295,3.4787245,1.3772048,.10388553,.94273055,0,-1.2747456,.0025949467,-1.3064209,.049019609,1,1,0,1,0
NJ,SD,New Jersey,South Dakota,0,,,.7195035355969399,.74575996,1,12.24,.655,.1339,.0025,.0965,.0004,.1117,85549,9288994,-.1616951066004144,.5807128358679484,2020,-2.92999394483718,-2.32232437301603,-2.59459468630006,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,3.51,2.6183736,.1811,.36741802,.1125,.14076144,.082800001,1.7957053,.082400002,.63410884,.00019999999,-.28794709,.069200002,.41309589,15360,.2330631,8402327,.2145036,.38997921,1.6782087,.21506064,1.0852907,0,,4.2806516,1.5410085,3.618305,1.3753263,4.0058627,1.7940582,.026577532,-.74387306,2,.75381202,.055600248,-.2366104,0,0,0,0,0,0
GA,SD,Georgia,South Dakota,0,,,.6820574365275337,.82594627,2,10.55,.5725,.3157,.0033,.0413,.0007,.0665,59265,10711908,.060282278624765,.5011932966290864,2020,2.17774389620353,1.7738755469314,1.6319135403166,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,1.8200001,.69603634,.26359999,1.0687519,.29429999,2.2302542,.082000002,1.772195,.0272,-.19462988,.000099999997,-.29301137,.024,-.55011374,10924,-.23014119,9825241,.39287907,.16800183,-.053818066,.1355411,.1683073,0,,.82708639,-.78399414,.47789502,-.97988093,.22064544,-1.1992379,.10676384,1.0055257,1,-.26046681,.01815415,-.99238819,.016949153,0,0,0,0,0
AR,SD,Arkansas,South Dakota,0,,,.5647418339448571,.70805335,2,9.26,.7537,.152,.0064,.0153,.0035,.0692,50777,3011524,.1835114225410323,.3578756672201685,2020,1.97259339985652,1.30503778526939,1.59723569432375,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,.52999997,-.77131003,.082400002,-.47163236,.13060001,.34879133,.078900002,1.681092,.0012000001,-.58497781,.0029,-.15121143,.026699999,-.49257687,19412,.65617037,2124857,-.5724355,.044772688,-1.0153402,.0077765342,-1.3050158,0,,.6219359,-.92210513,.0090572545,-1.3314943,.18596759,-1.2266607,.011129081,-1.080907,1,-.26046681,.099161454,.64258909,.046875,1,0,0,0,0
ID,SD,Idaho,South Dakota,0,,,.6763370223190549,.80318207,4,9.59,.8841,.0066,.0131,.014,.0018,.0805,66725,1839106,.2731518972856256,.3412285707492213,2020,1.55121496394061,1.6086108463838,1.40165308868096,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,.86000001,-.39594233,.048,-.76406735,.0148,-.98213977,.0722,1.4841921,.000099999997,-.60149252,.0012000001,-.23730424,.037999999,-.25177449,3464,-1.0091096,952439,-.71940893,.044867784,-1.0145983,.024423631,-1.113049,0,,.20055749,-1.2057847,.31263033,-1.1038241,.0096150059,-1.3661178,.083999634,.50888634,1,-.26046681,.012433737,-1.1078438,.12,1,0,0,0,0
MN,SD,Minnesota,South Dakota,1,,,.7976189277506597,.88661325,3,10.46,.8164,.0643,.0097,.0491,.0004,.06,78753,5706494,-.0417558347907784,.5363951364856667,2020,-1.19712644678138,-1.20784451379533,-.776835752525645,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,1.73,.59366328,.0197,-1.0046462,.0429,-.65917635,.075599998,1.5841115,.035,-.077525504,.00019999999,-.28794709,.0175,-.68862838,8564,-.47657087,4819827,-.234596,.27003995,.74235654,.17074293,.5742389,0,,2.5477839,.37441054,2.5038249,.53950185,2.1881039,.35660034,.16743082,2.3290775,0,-1.2747456,.13371564,1.3399993,.028985508,0,1,0,0,0
IA,SD,Iowa,South Dakota,1,52.756779,.053553384,.7287841361466803,.88006938,3,9.59,.8909,.0372,.0033,.0252,.0013,.0422,68816,3190369,.0433444579392964,.4581673691536295,2020,.118621836584056,.356120873786363,-.488475014514374,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,.86000001,-.39594233,.0548,-.70626044,.015799999,-.97064638,.082000002,1.772195,.0111,-.43634534,.00069999998,-.26262566,.00030000001,-1.0551594,1373,-1.2274505,2303702,-.55001563,.18493965,.078342974,.092515171,-.3278482,0,,1.2320356,-.51137495,.93985963,-.63342226,1.8997431,.12856866,.16088694,2.186312,0,-1.2747456,.064880848,-.049299274,.093959734,1,1,0,1,0
NM,SD,New Mexico,South Dakota,0,,,.6103098296260801,.81785929,4,9.9,.7,.0207,.0931,.0161,.0009,.1693,50906,2117522,.0098913126228344,.5551849015171975,2020,-1.43066933998225,-.782467576293605,-1.54843764500398,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,1.17,-.043324299,.13609999,-.01512778,.00069999998,-1.1441962,.0077999998,-.40839729,.0020000001,-.57296711,.00030000001,-.28288281,.1268,1.6405488,19283,.64270025,1230855,-.68450689,.2183928,.33936846,.1895327,.790914,0,,2.7813268,.53163588,2.0784481,.22048275,2.9597058,.9667722,.09867686,.82909465,1,-.26046681,.053593457,-.27711365,.034883723,1,0,0,0,0
WA,SD,Washington,South Dakota,0,,,.7615692065638336,.85112685,4,11.12,.7353,.0386,.0122,.0882,.0068,.1188,81358,7705281,-.1764859992335801,.599255031847907,2020,-2.21424668878594,-1.58734211042618,-2.24248502039401,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,2.3900001,1.3443986,.1008,-.31521365,.017200001,-.95455569,.073100001,1.5106413,.074100003,.50949776,.0062000002,.015909964,.076300003,.56439656,11169,-.20455845,6818614,.015970495,.40477011,1.7936178,.23360284,1.2991109,0,,3.5649042,1.0591544,2.8833227,.82411307,3.653753,1.5156149,.13194442,1.5548822,1,-.26046681,.097665921,.61240464,.0070422534,0,0,0,0,0
MT,SD,Montana,South Dakota,1,,,.7279669132853939,.78723395,4,8.470000000000001,.878,.0056,.0617,.0082,.0006,.046,56741,1084225,.2006425519940953,.4160281990795189,2020,-.109656689878988,-.234748600622822,.233571625135346,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,.25999999,-1.078429,.041900001,-.81592357,.015799999,-.97064638,.023600001,.055933684,.0059000002,-.51441491,0,-.29807565,.0035000001,-.98696762,13448,.033413276,197558,-.8140403,.027641561,-1.1490096,.050375998,-.81377804,0,,1.4603142,-.35769373,1.5307292,-.19028893,1.1776965,-.44241557,.068051517,.16095145,1,-.26046681,.064063631,-.065793231,.13861386,1,0,0,0,0
CO,SD,Colorado,South Dakota,0,2752.6416,0,.7760178545973349,.86502177,4,11.15,.8152,.0415,.0094,.032,.0016,.1004,83777,5773714,-.0566457894083754,.5693831949230015,2020,-.72864816598576,-.514170299132212,-1.08835230689087,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,2.4200001,1.378523,.0209,-.99444491,.020099999,-.92122495,.075900003,1.5929279,.017899999,-.33425435,.001,-.24743281,.0579,.17229348,13588,.048031986,4887047,-.22616935,.2849299,.85853863,.203731,.95464236,0,,2.0793056,.059022542,1.8101509,.019268416,2.4996204,.60294318,.14583933,1.858023,1,-.26046681,.11211457,.90402299,.039682541,1,0,1,1,1
DE,SD,Delaware,South Dakota,0,62.582012,.027116016,.7014392424057164,.8142606,2,11.01,.6744,.2199,.0037,.0398,.0007,.0615,70022,989948,-.0709643254028738,.5962674416498447,2020,-1.43694915937335,-1.2722561535386,-1.2002704270293,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,2.28,1.219276,.1617,.20249827,.19850001,1.1291904,.081600003,1.7604398,.025699999,-.21714997,.000099999997,-.29301137,.018999999,-.65666348,167,-1.3533802,103281,-.82585877,.29924843,.97026205,.23061524,1.2646593,0,,2.7876067,.53586364,2.5682366,.58780849,2.6115384,.6914463,.09507817,.75058323,1,-.26046681,.037535958,-.6012035,0,0,0,0,1,0
OH,SD,Ohio,South Dakota,0,,,.6703559262253495,.81708872,3,10.88,.8047,.1236,.0018,.023,.0003,.0467,60379,11799448,.0384514268111144,.4592330235229729,2020,.209332983731162,-.0254142908490439,.496454621459256,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,2.1500001,1.071404,.031399999,-.90518427,.1022,.022379886,.083499998,1.8162769,.0088999998,-.46937478,.00030000001,-.28288281,.0041999999,-.97205067,9810,-.34646437,10912781,.5292123,.18983269,.11652194,.09358082,-.3155596,0,,1.1413245,-.57244331,1.3213948,-.34728304,.91481346,-.65029973,.097906291,.8122834,0,-1.2747456,.0064526405,-1.2285608,.021551725,0,1,0,0,0
PA,SD,Pennsylvania,South Dakota,0,,,.7009650030251587,.79244637,1,11.15,.7937,.1109,.0016,.0351,.0003,.0583,70789,13002700,.008511830924437,.5058920525934906,2020,-.0500580386771865,-.606903498567464,.480765832113714,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,2.4200001,1.378523,.042399999,-.81167305,.089500003,-.12358577,.083700001,1.8221545,.021,-.28771287,.00030000001,-.28288281,.015799999,-.7248553,600,-1.3081666,12116033,.68005109,.21977228,.35013211,.14023985,.22249119,0,,1.4007155,-.39781666,1.902884,.088815317,.93050224,-.63789326,.073263943,.27466926,2,.75381202,.037061717,-.61077517,.0098039219,0,0,0,0,0
NY,SD,New York,South Dakota,0,,,.6109621757814182,.73016864,1,12.56,.6231,.1539,.0039,.0858,.0005,.1328,68659,20201249,-.207388761709024,.6171683489301224,2020,-3.1272052475224,-2.86830110874631,-1.99227271629419,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,3.8299999,2.9823663,.213,.63860053,.13249999,.3706286,.0814,1.754562,.071699999,.47346562,.000099999997,-.29301137,.090300001,.86273575,1530,-1.2110567,19314582,1.582456,.43567288,2.0347435,.25151613,1.5056789,0,,4.4778628,1.6737746,4.1642818,1.7847915,3.4035408,1.3177507,.010986209,-1.084024,2,.75381202,.05294111,-.29028001,.0035714286,0,0,0,0,0
SC,SD,South Carolina,South Dakota,0,,,.6591247816013807,.82052803,2,10.11,.6651,.2645,.0033,.0164,.0007,.05,60341,5118425,.12859739533972,.440733912504179,2020,1.80266710981628,1.81417580938538,2.22577771081736,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,1.38,.19554606,.171,.2815578,.2431,1.6417942,.082000002,1.772195,.0023000001,-.56846309,.000099999997,-.29301137,.0074999998,-.90172786,9848,-.34249642,4231758,-.3083159,.099686719,-.58686155,.075081713,-.52888292,0,,.45200962,-1.0365026,.51819527,-.94965702,.81450963,-.72961855,.1013456,.88731766,1,-.26046681,.0047785044,-1.26235,.01764706,0,0,0,0,0
OR,SD,Oregon,South Dakota,0,111.87106,.0067671053,.7622505046915474,.81088924,4,10.71,.8259,.0189,.0109,.045,.0039,.0954,76855,4237256,-.1602617647145091,.5830715698544173,2020,-2.29261116783982,-2.16743957555293,-1.79623122355669,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,1.98,.87803268,.0102,-1.0854058,.0024999999,-1.1235081,.0744,1.5488458,.0309,-.13908038,.0033,-.13095428,.052900001,.065743767,6666,-.67475885,3350589,-.4187786,.38854587,1.6670247,.21741937,1.1124904,0,,3.6432686,1.1119107,3.4634202,1.2591677,3.2074993,1.1627238,.091706812,.6770314,1,-.26046681,.098347217,.62615532,.0066666668,0,0,0,1,0
ME,SD,Maine,South Dakota,0,,,.7575014299638699,.79687202,1,9.039999999999999,.9368,.0139,.0066,.0114,.0001,.0312,63693,1362359,-.0448804293992012,.5467040458200397,2020,-2.09503480678891,-2.2498820181984,-1.43623071097753,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,.31,-1.0215551,.1007,-.31606376,.0074999998,-1.0660412,.078699999,1.6752143,.0027000001,-.56245774,.00050000002,-.27275422,.0113,-.82075006,6496,-.69251013,475692,-.77917361,.27316454,.76673687,.18105185,.69311672,0,,3.4456923,.97889876,3.5458624,1.3209966,2.8474989,.87804055,.077689588,.37122214,2,.75381202,.093598142,.53030431,.013513514,0,0,0,0,0
AL,SD,Alabama,South Dakota,0,218.12544,.00023750438,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,.88,-.37319279,.1611,.19739771,.2445,1.6578848,.080200002,1.7192965,.00019999999,-.5999912,.00019999999,-.28794709,.0027999999,-1.0018846,15500,.24768181,4137612,-.32011798,.029975953,-1.130795,.0052340501,-1.3343345,0,,1.3300964,-.44535872,.62749147,-.86768836,1.1943285,-.42926314,.034739494,-.56580621,1,-.26046681,.045716848,-.43608791,.023255814,0,0,0,1,0
VT,SD,Vermont,South Dakota,0,,,.7224219179633268,.90004885,1,8.84,.9360000000000001,.0128,.003,.0162,.0003,.0317,67257,643077,-.2859612280261545,.6829918655280656,2020,-2.43950147573189,-2.39626830534018,-1.78324218333973,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,.11,-1.2490506,.0999,-.32286456,.0086000003,-1.0533986,.0823,1.7810112,.0020999999,-.57146579,.00030000001,-.28288281,.0108,-.83140498,2932,-1.0646607,243590,-.80826974,.51424533,2.6478221,.31733966,2.2647259,0,,3.790159,1.2107999,3.6922488,1.4307818,3.1945102,1.1524522,.18086642,2.6221976,2,.75381202,.058518633,-.17770839,.010638298,0,0,0,0,0
RI,SD,Rhode Island,South Dakota,0,,,.6313336637091138,.86607927,1,11.72,.79,.0654,.0041,.0345,.0007,.1052,80175,1097379,-.1998223252729885,.6059935988395926,2020,-2.41285010806612,-2.3092309590477,-1.76405307328318,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,2.99,2.0268853,.046100002,-.78021926,.044,-.64653367,.081200004,1.7486845,.020400001,-.29672089,.000099999997,-.29301137,.062700003,.27458128,9986,-.32808656,210712,-.81239128,.42810643,1.9757046,.2403414,1.3768169,0,,3.7635076,1.1928577,3.6052115,1.3655066,3.1753211,1.1372777,.14689684,1.8810943,2,.75381202,.032569621,-.7014395,.0125,0,0,0,0,0
CT,SD,Connecticut,South Dakota,0,,,.7070052135751564,.826469,1,11.41,.7422,.107,.0025,.0457,.0003,.1022,79432,3605944,-.181154275122481,.6019504908807785,2020,-2.65193921329184,-2.64189873845479,-1.96908837402379,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,2.6800001,1.6742672,.093900003,-.37387064,.085600004,-.16840985,.082800001,1.7957053,.031599998,-.12857103,.00030000001,-.28288281,.059700001,.2106514,9243,-.40567014,2719277,-.49791941,.4094384,1.8300433,.23629829,1.3301936,0,,4.0025969,1.353817,3.9378793,1.6149968,3.3803566,1.2994168,.10728657,1.01693,2,.75381202,.043101929,-.48886505,0,0,0,0,0,0
MO,SD,Missouri,South Dakota,0,,,.6597794693627023,.82341701,3,10.2,.8129,.114,.004,.0202,.0015,.0475,62178,6154913,.1144897709656352,.4216417935559855,2020,1.26663040473206,.789522537448806,1.25710373148544,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,1.47,.29791909,.0232,-.97489262,.092600003,-.087956347,.081299998,1.7516232,.0060999999,-.51141226,.00089999998,-.25249711,.0049999999,-.95500273,8011,-.53431481,5268246,-.17838252,.11379434,-.47678378,.055989593,-.7490446,0,,.084027074,-1.2842351,.50645798,-.95845962,.15416436,-1.2518103,.10423458,.95034558,0,-1.2747456,.0041238167,-1.2755636,.084745765,1,1,0,0,0
WV,SD,West Virginia,South Dakota,0,,,.5724006725636522,.83521789,2,9.109999999999999,.9252,.0356,.0017,.0079,.0003,.0293,51970,1793716,.2009944014196535,.3020146768607797,2020,.70364617801095,.713254517450411,.585577026647592,.6639032859205182,.71918243,3,8.73,.8361,.0214,.0853,.0141,.0006,.0425,70189,886667,.228284112249124,.365652201383185,2020,1.35065748005325,1.29598053070804,1.41126809470243,.38,-.94193166,.089100003,-.41467553,.0142,-.98903579,.0836,1.8192157,.0062000002,-.50991094,.00030000001,-.28288281,.0132,-.78026116,18219,.53159803,907049,-.72509903,.027289711,-1.151755,.063637525,-.66085213,0,,.64701128,-.90522397,.582726,-.90126103,.82569104,-.7207765,.11603546,1.2078017,1,-.26046681,.091502614,.48801011,.020618556,0,0,0,0,0
VT,TN,Vermont,Tennessee,0,108.08924,.0077568009,.7224219179633268,.90004885,1,8.84,.9360000000000001,.0128,.003,.0162,.0003,.0317,67257,643077,-.2859612280261545,.6829918655280656,2020,-2.43950147573189,-2.39626830534018,-1.78324218333973,.5973217654875912,.77279973,2,10.2,.7673,.1667,.0025,.0181,.0006,.0447,54975,6910840,.1532279338319668,.3817222962793365,2020,1.72143016482,1.80502185780125,1.9442574301393,1.36,.17279653,.16869999,.26200539,.1539,.61658651,.00050000002,-.62292993,.0019,-.57446843,.00030000001,-.28288281,.013,-.78452313,12282,-.088339701,6267763,-.053083789,.43918917,2.06218,.30126956,2.0794129,0,,4.1609316,1.4604108,4.2012901,1.8125465,3.7274997,1.5739328,.12724912,1.4524465,1,-.26046681,.12510015,1.1661121,.010638298,0,0,1,0,0
MD,TN,Maryland,Tennessee,0,63.737923,.02556615,.698822214216433,.831478,2,11.71,.5424,.2986,.0026,.0637,.0004,.0922,94789,6177224,-.1637275362138543,.6702904704709234,2020,-2.43277182772417,-1.92119243523146,-1.98482136386901,.5973217654875912,.77279973,2,10.2,.7673,.1667,.0025,.0181,.0006,.0447,54975,6910840,.1532279338319668,.3817222962793365,2020,1.72143016482,1.80502185780125,1.9442574301393,1.51,.34341815,.22490001,.73976266,.1319,.36373261,.000099999997,-.63468516,.045600001,.081616357,.00019999999,-.28794709,.047499999,-.049329985,39814,2.7865341,733616,-.74684042,.31695548,1.1084251,.28856817,1.9329462,0,,4.154202,1.4558803,3.7262144,1.456255,3.9290788,1.7333386,.058678269,-.04354167,0,-1.2747456,.10150045,.68979728,.054545455,1,1,0,1,0
OK,TN,Oklahoma,Tennessee,0,,,.5531347534536685,.71209711,2,9.94,.7115,.0729,.0769,.022,.0016,.1151,52471,3959353,.1565132177050458,.3305996050309349,2020,1.5853266455082,1.3655376530403,1.931204057219,.5973217654875912,.77279973,2,10.2,.7673,.1667,.0025,.0181,.0006,.0447,54975,6910840,.1532279338319668,.3817222962793365,2020,1.72143016482,1.80502185780125,1.9442574301393,.25999999,-1.078429,.055799998,-.69775945,.093800001,-.074164338,.0744,1.5488458,.0038999999,-.5444417,.001,-.24743281,.0704,.4386678,2504,-1.1093522,2951487,-.46880975,.0032852839,-1.3390547,.051122691,-.8051675,0,,.13610353,-1.2491763,.43948421,-1.0086879,.013053373,-1.3633988,.060702622,.00062297547,0,-1.2747456,.044187013,-.46696469,.17123288,1,1,0,0,0
WY,TN,Wyoming,Tennessee,0,,,.6533858944215532,.73802751,4,8.26,.9035,.0087,.0226,.0084,.001,.0558,65450,576851,.3508838213720116,.2751956562441491,2020,1.33178024821234,1.69480058341272,.787735475475022,.5973217654875912,.77279973,2,10.2,.7673,.1667,.0025,.0181,.0006,.0447,54975,6910840,.1532279338319668,.3817222962793365,2020,1.72143016482,1.80502185780125,1.9442574301393,1.9400001,.83253366,.1362,-.014277664,.15800001,.6637094,.020099999,-.046924479,.0097000003,-.45736408,.00039999999,-.27781853,.0111,-.82501203,10475,-.27702549,6333989,-.044781744,.19765589,.17756416,.10652664,-.16627423,0,,.38964993,-1.0784843,.11022127,-1.2556245,1.1565219,-.45916009,.034772217,-.56509227,2,.75381202,.056064129,-.22724786,.047619049,1,0,0,0,0
